Customer_ID,custcare_Mean,new_cell,area,creditcd
1032710,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1032750,1.666666667,U,NEW YORK CITY AREA,Y
1032765,0.666666667,U,SOUTH FLORIDA AREA,Y
1032769,0.0,U,NEW YORK CITY AREA,Y
1032784,1.0,Y,DALLAS AREA,Y
1032787,17.33333333,U,DC-MARYLAND-VIRGINIA AREA,N
1032788,0.0,N,NEW YORK CITY AREA,Y
1032790,0.333333333,U,NORTH FLORIDA AREA,Y
1032801,1.0,N,NEW YORK CITY AREA,N
1032819,4.0,U,GREAT LAKES AREA,Y
1032829,0.0,U,CHICAGO AREA,N
1032835,0.666666667,U,NEW YORK CITY AREA,Y
1032838,1.666666667,U,SOUTH FLORIDA AREA,Y
1032861,14.66666667,U,CALIFORNIA NORTH AREA,Y
1032866,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1032867,0.0,U,CHICAGO AREA,N
1032869,5.666666667,U,NEW ENGLAND AREA,Y
1032878,0.666666667,U,SOUTHWEST AREA,Y
1032879,0.0,Y,ATLANTIC SOUTH AREA,Y
1032890,0.0,U,MIDWEST AREA,Y
1032891,0.0,N,MIDWEST AREA,N
1032907,2.333333333,U,DALLAS AREA,Y
1032943,3.666666667,U,PHILADELPHIA AREA,Y
1032957,0.0,U,NEW YORK CITY AREA,Y
1032971,0.0,U,MIDWEST AREA,N
1032979,2.333333333,U,SOUTHWEST AREA,Y
1033003,0.666666667,Y,GREAT LAKES AREA,N
1033009,1.0,N,CENTRAL-SOUTH TEXAS AREA,N
1033034,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1033060,0.0,U,CALIFORNIA NORTH AREA,Y
1033063,0.0,U,CALIFORNIA NORTH AREA,Y
1033076,0.0,U,OHIO AREA,Y
1033086,0.333333333,U,GREAT LAKES AREA,Y
1033106,0.0,U,SOUTHWEST AREA,Y
1033111,1.666666667,U,SOUTHWEST AREA,N
1033113,1.666666667,Y,GREAT LAKES AREA,Y
1033117,0.0,U,ATLANTIC SOUTH AREA,Y
1033128,0.0,U,SOUTH FLORIDA AREA,Y
1033132,0.0,U,NEW ENGLAND AREA,Y
1033151,0.0,U,SOUTHWEST AREA,Y
1033176,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
1033185,0.0,U,OHIO AREA,Y
1033198,10.33333333,Y,MIDWEST AREA,N
1033200,0.0,U,TENNESSEE AREA,Y
1033216,7.333333333,Y,LOS ANGELES AREA,Y
1033219,0.0,U,CHICAGO AREA,Y
1033228,8.333333333,U,LOS ANGELES AREA,Y
1033237,0.666666667,U,NEW YORK CITY AREA,N
1033249,3.666666667,Y,NEW ENGLAND AREA,Y
1033261,0.0,U,NEW YORK CITY AREA,Y
1033265,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1033291,0.0,Y,SOUTH FLORIDA AREA,Y
1033304,0.333333333,U,ATLANTIC SOUTH AREA,N
1033340,0.0,N,MIDWEST AREA,Y
1033351,11.33333333,U,CALIFORNIA NORTH AREA,N
1033361,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1033374,0.0,Y,DALLAS AREA,Y
1033377,1.333333333,U,PHILADELPHIA AREA,N
1033385,0.0,Y,DALLAS AREA,Y
1033390,0.666666667,U,NORTH FLORIDA AREA,Y
1033400,0.0,U,CALIFORNIA NORTH AREA,N
1033401,0.0,U,LOS ANGELES AREA,Y
1033407,0.0,U,SOUTHWEST AREA,Y
1033410,1.333333333,N,SOUTH FLORIDA AREA,Y
1033412,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1033419,0.0,U,SOUTH FLORIDA AREA,Y
1033420,0.333333333,U,ATLANTIC SOUTH AREA,N
1033425,2.666666667,U,NORTH FLORIDA AREA,N
1033438,1.333333333,U,ATLANTIC SOUTH AREA,Y
1033443,0.0,Y,CALIFORNIA NORTH AREA,Y
1033448,0.0,U,NORTH FLORIDA AREA,N
1033457,0.333333333,U,GREAT LAKES AREA,N
1033463,0.0,U,LOS ANGELES AREA,Y
1033464,0.0,U,CHICAGO AREA,Y
1033469,0.0,Y,NEW ENGLAND AREA,Y
1033477,1.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1033488,0.0,U,MIDWEST AREA,Y
1033512,0.0,Y,MIDWEST AREA,Y
1033513,0.0,Y,OHIO AREA,Y
1033521,0.333333333,Y,MIDWEST AREA,Y
1033533,0.0,U,SOUTH FLORIDA AREA,N
1033537,0.0,N,SOUTH FLORIDA AREA,Y
1033543,0.0,U,GREAT LAKES AREA,Y
1033544,3.0,U,CALIFORNIA NORTH AREA,Y
1033551,0.0,U,GREAT LAKES AREA,Y
1033588,0.666666667,U,HOUSTON AREA,Y
1033593,0.0,N,PHILADELPHIA AREA,Y
1033616,0.666666667,N,MIDWEST AREA,Y
1033618,0.0,U,MIDWEST AREA,N
1033628,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1033652,3.666666667,Y,SOUTH FLORIDA AREA,Y
1033658,1.0,U,HOUSTON AREA,Y
1033664,0.0,U,DALLAS AREA,Y
1033674,0.0,U,LOS ANGELES AREA,N
1033676,1.0,U,LOS ANGELES AREA,Y
1033699,1.0,U,GREAT LAKES AREA,Y
1033726,0.0,U,LOS ANGELES AREA,N
1033727,0.0,Y,GREAT LAKES AREA,Y
1033735,0.0,U,HOUSTON AREA,Y
1033738,0.666666667,Y,DALLAS AREA,Y
1033767,0.666666667,U,NEW ENGLAND AREA,N
1033771,1.666666667,Y,SOUTHWEST AREA,Y
1033777,2.0,U,ATLANTIC SOUTH AREA,N
1033780,0.666666667,N,LOS ANGELES AREA,N
1033784,1.0,U,MIDWEST AREA,Y
1033795,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1033802,2.0,U,NEW YORK CITY AREA,Y
1033805,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1033811,1.0,N,MIDWEST AREA,Y
1033814,2.666666667,U,GREAT LAKES AREA,N
1033837,0.0,N,OHIO AREA,Y
1033898,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1033914,0.0,U,NEW ENGLAND AREA,Y
1033916,0.0,N,OHIO AREA,Y
1033923,0.0,N,NEW ENGLAND AREA,N
1033925,0.0,U,NEW YORK CITY AREA,Y
1033950,0.0,U,CHICAGO AREA,N
1033966,0.666666667,U,NEW YORK CITY AREA,N
1033984,0.333333333,U,CHICAGO AREA,N
1033992,0.0,Y,NEW YORK CITY AREA,N
1034000,0.0,U,NORTH FLORIDA AREA,Y
1034007,1.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
1034012,2.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1034013,0.0,N,SOUTH FLORIDA AREA,N
1034019,0.333333333,N,CENTRAL-SOUTH TEXAS AREA,N
1034035,0.333333333,Y,CHICAGO AREA,Y
1034071,4.666666667,U,DALLAS AREA,Y
1034084,0.666666667,U,NEW ENGLAND AREA,N
1034109,1.0,N,MIDWEST AREA,Y
1034114,1.666666667,U,TENNESSEE AREA,Y
1034115,0.0,N,MIDWEST AREA,N
1034118,0.666666667,Y,GREAT LAKES AREA,Y
1034126,0.0,Y,PHILADELPHIA AREA,Y
1034133,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1034147,2.666666667,U,HOUSTON AREA,Y
1034155,0.0,N,NEW ENGLAND AREA,Y
1034162,0.0,U,NEW ENGLAND AREA,Y
1034165,1.333333333,Y,SOUTH FLORIDA AREA,Y
1034167,17.66666667,U,ATLANTIC SOUTH AREA,N
1034177,0.0,Y,NEW YORK CITY AREA,Y
1034218,0.0,N,OHIO AREA,Y
1034227,0.0,U,PHILADELPHIA AREA,Y
1034230,0.0,U,CALIFORNIA NORTH AREA,Y
1034231,0.0,U,CHICAGO AREA,Y
1034237,7.333333333,Y,CALIFORNIA NORTH AREA,N
1034252,0.0,U,CALIFORNIA NORTH AREA,Y
1034256,0.0,U,NEW ENGLAND AREA,N
1034266,0.333333333,Y,MIDWEST AREA,Y
1034280,0.0,U,LOS ANGELES AREA,Y
1034286,0.0,U,NEW YORK CITY AREA,N
1034288,26.66666667,N,CALIFORNIA NORTH AREA,N
1034296,0.0,U,NEW ENGLAND AREA,Y
1034303,0.0,Y,ATLANTIC SOUTH AREA,Y
1034305,0.0,U,SOUTHWEST AREA,N
1034311,8.333333333,N,SOUTH FLORIDA AREA,N
1034322,0.666666667,U,NEW ENGLAND AREA,Y
1034330,0.0,U,LOS ANGELES AREA,Y
1034336,2.333333333,U,HOUSTON AREA,N
1034344,0.0,U,DALLAS AREA,Y
1034350,2.0,U,PHILADELPHIA AREA,Y
1034354,0.0,U,NEW YORK CITY AREA,N
1034355,0.0,U,NEW YORK CITY AREA,Y
1034357,1.0,N,NEW YORK CITY AREA,Y
1034370,4.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
1034400,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1034413,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1034429,0.0,Y,NEW YORK CITY AREA,Y
1034460,0.0,U,HOUSTON AREA,N
1034473,2.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1034489,12.33333333,N,ATLANTIC SOUTH AREA,Y
1034495,0.0,U,NEW ENGLAND AREA,N
1034511,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1034521,0.0,U,LOS ANGELES AREA,N
1034527,12.0,U,SOUTHWEST AREA,Y
1034541,0.666666667,Y,HOUSTON AREA,Y
1034557,0.0,U,CALIFORNIA NORTH AREA,N
1034564,1.0,N,DALLAS AREA,N
1034573,0.333333333,U,CALIFORNIA NORTH AREA,N
1034574,3.0,Y,NEW ENGLAND AREA,Y
1034575,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1034590,0.0,U,CALIFORNIA NORTH AREA,Y
1034603,0.666666667,Y,NEW YORK CITY AREA,Y
1034618,3.0,U,OHIO AREA,Y
1034633,12.66666667,U,DALLAS AREA,N
1034641,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1034644,0.0,U,CALIFORNIA NORTH AREA,Y
1034658,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1034683,0.333333333,Y,PHILADELPHIA AREA,Y
1034684,0.0,Y,SOUTHWEST AREA,Y
1034692,0.0,U,NEW YORK CITY AREA,Y
1034736,0.0,Y,HOUSTON AREA,Y
1034738,0.0,U,GREAT LAKES AREA,Y
1034739,0.0,Y,MIDWEST AREA,Y
1034745,0.0,U,OHIO AREA,N
1034749,6.333333333,N,NEW YORK CITY AREA,Y
1034752,4.333333333,U,LOS ANGELES AREA,Y
1034753,0.0,Y,LOS ANGELES AREA,N
1034768,1.666666667,N,GREAT LAKES AREA,N
1034786,0.0,N,ATLANTIC SOUTH AREA,
1034823,0.0,U,LOS ANGELES AREA,N
1034826,0.0,U,ATLANTIC SOUTH AREA,Y
1034830,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
1034834,0.0,U,NORTH FLORIDA AREA,N
1034846,0.0,U,DALLAS AREA,Y
1034849,2.0,Y,NEW YORK CITY AREA,Y
1034850,0.333333333,Y,NORTH FLORIDA AREA,Y
1034855,2.0,Y,SOUTHWEST AREA,N
1034859,0.0,U,LOS ANGELES AREA,Y
1034865,0.0,U,LOS ANGELES AREA,Y
1034891,1.333333333,U,NEW ENGLAND AREA,Y
1034893,0.0,U,GREAT LAKES AREA,Y
1034898,0.333333333,U,MIDWEST AREA,Y
1034912,5.666666667,U,GREAT LAKES AREA,Y
1034915,0.0,N,CALIFORNIA NORTH AREA,N
1034930,0.333333333,U,SOUTHWEST AREA,Y
1034964,0.333333333,U,NEW YORK CITY AREA,Y
1034971,0.333333333,U,SOUTHWEST AREA,Y
1034981,2.333333333,Y,NEW YORK CITY AREA,N
1035007,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1035025,0.0,N,HOUSTON AREA,Y
1035057,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1035083,8.333333333,N,NEW YORK CITY AREA,N
1035088,0.333333333,U,CHICAGO AREA,Y
1035096,4.666666667,N,CENTRAL-SOUTH TEXAS AREA,N
1035097,0.0,U,GREAT LAKES AREA,Y
1035100,13.33333333,U,MIDWEST AREA,Y
1035117,0.0,U,LOS ANGELES AREA,Y
1035124,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1035128,0.0,U,CHICAGO AREA,Y
1035132,0.0,U,LOS ANGELES AREA,Y
1035139,0.0,N,OHIO AREA,N
1035152,1.333333333,N,GREAT LAKES AREA,Y
1035159,0.0,N,NEW YORK CITY AREA,Y
1035167,0.0,Y,SOUTH FLORIDA AREA,Y
1035180,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1035184,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1035208,6.333333333,Y,NORTH FLORIDA AREA,Y
1035209,0.666666667,U,NEW ENGLAND AREA,Y
1035215,6.0,U,GREAT LAKES AREA,Y
1035217,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1035234,1.666666667,N,NEW YORK CITY AREA,N
1035249,0.0,U,NEW YORK CITY AREA,Y
1035255,1.666666667,N,NEW YORK CITY AREA,Y
1035282,2.333333333,N,SOUTH FLORIDA AREA,N
1035285,0.666666667,Y,HOUSTON AREA,Y
1035287,2.0,Y,LOS ANGELES AREA,Y
1035295,11.33333333,N,HOUSTON AREA,Y
1035296,1.666666667,Y,NORTH FLORIDA AREA,Y
1035298,2.0,Y,SOUTH FLORIDA AREA,Y
1035327,0.333333333,U,NEW ENGLAND AREA,N
1035331,1.0,U,GREAT LAKES AREA,N
1035336,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1035338,0.0,U,MIDWEST AREA,Y
1035355,0.333333333,N,NEW YORK CITY AREA,Y
1035356,7.666666667,N,MIDWEST AREA,N
1035359,0.0,U,CALIFORNIA NORTH AREA,N
1035393,0.0,U,LOS ANGELES AREA,Y
1035394,0.666666667,U,OHIO AREA,Y
1035416,1.666666667,N,NEW YORK CITY AREA,Y
1035423,0.0,U,HOUSTON AREA,Y
1035428,0.333333333,U,MIDWEST AREA,Y
1035454,0.0,N,NEW ENGLAND AREA,Y
1035455,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1035466,2.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
1035477,0.0,U,NORTH FLORIDA AREA,Y
1035484,4.666666667,U,SOUTH FLORIDA AREA,Y
1035496,0.333333333,N,DC-MARYLAND-VIRGINIA AREA,N
1035503,0.666666667,U,MIDWEST AREA,N
1035504,6.666666667,U,NORTH FLORIDA AREA,N
1035511,0.666666667,U,NEW ENGLAND AREA,Y
1035512,0.0,U,SOUTHWEST AREA,Y
1035513,0.0,N,HOUSTON AREA,Y
1035515,0.0,Y,MIDWEST AREA,Y
1035526,0.666666667,Y,SOUTH FLORIDA AREA,N
1035552,0.333333333,U,NEW YORK CITY AREA,N
1035555,2.333333333,N,MIDWEST AREA,N
1035587,0.0,U,NEW ENGLAND AREA,Y
1035593,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1035610,0.0,U,MIDWEST AREA,Y
1035615,5.666666667,N,NEW YORK CITY AREA,N
1035623,2.666666667,N,TENNESSEE AREA,N
1035624,4.666666667,U,ATLANTIC SOUTH AREA,N
1035632,0.0,U,SOUTHWEST AREA,Y
1035640,0.0,U,SOUTH FLORIDA AREA,Y
1035653,0.0,U,OHIO AREA,Y
1035670,0.0,U,NEW ENGLAND AREA,Y
1035677,3.0,Y,CALIFORNIA NORTH AREA,Y
1035682,0.333333333,Y,ATLANTIC SOUTH AREA,Y
1035685,2.666666667,U,DALLAS AREA,Y
1035712,0.333333333,U,NEW YORK CITY AREA,Y
1035723,0.333333333,U,NEW YORK CITY AREA,Y
1035726,3.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1035731,0.0,U,OHIO AREA,Y
1035737,0.0,N,SOUTHWEST AREA,Y
1035744,0.333333333,U,LOS ANGELES AREA,Y
1035747,1.0,U,CHICAGO AREA,N
1035768,0.0,Y,NORTH FLORIDA AREA,Y
1035772,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1035782,1.333333333,Y,NEW YORK CITY AREA,N
1035783,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1035786,1.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1035797,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1035805,0.666666667,U,ATLANTIC SOUTH AREA,Y
1035807,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,N
1035810,2.0,U,GREAT LAKES AREA,Y
1035814,0.333333333,Y,DALLAS AREA,Y
1035815,0.0,U,SOUTH FLORIDA AREA,Y
1035820,4.0,U,LOS ANGELES AREA,Y
1035822,8.333333333,Y,NEW YORK CITY AREA,Y
1035826,0.0,N,MIDWEST AREA,N
1035842,0.0,N,ATLANTIC SOUTH AREA,N
1035849,6.0,Y,NEW YORK CITY AREA,N
1035850,0.333333333,U,LOS ANGELES AREA,Y
1035876,0.333333333,U,CALIFORNIA NORTH AREA,Y
1035883,10.66666667,U,MIDWEST AREA,Y
1035904,3.333333333,U,CALIFORNIA NORTH AREA,N
1035908,0.0,U,CHICAGO AREA,Y
1035920,0.0,U,SOUTHWEST AREA,Y
1035930,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1035938,0.0,Y,NEW YORK CITY AREA,Y
1035941,0.0,Y,CALIFORNIA NORTH AREA,Y
1035969,0.0,U,MIDWEST AREA,N
1035986,0.666666667,Y,CALIFORNIA NORTH AREA,N
1035991,0.666666667,U,MIDWEST AREA,Y
1036010,0.0,N,NORTH FLORIDA AREA,Y
1036011,3.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1036032,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1036034,0.0,N,TENNESSEE AREA,Y
1036038,6.0,U,SOUTHWEST AREA,N
1036058,0.0,N,GREAT LAKES AREA,Y
1036071,15.33333333,U,LOS ANGELES AREA,Y
1036074,0.0,U,LOS ANGELES AREA,N
1036077,0.666666667,U,GREAT LAKES AREA,Y
1036079,3.0,U,CALIFORNIA NORTH AREA,Y
1036089,6.666666667,N,NEW ENGLAND AREA,Y
1036099,0.0,N,NEW ENGLAND AREA,Y
1036119,0.666666667,Y,LOS ANGELES AREA,Y
1036120,7.0,Y,CENTRAL-SOUTH TEXAS AREA,N
1036133,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1036148,0.0,U,SOUTHWEST AREA,N
1036149,9.0,U,LOS ANGELES AREA,Y
1036160,3.333333333,N,NEW YORK CITY AREA,Y
1036166,0.0,Y,NORTH FLORIDA AREA,Y
1036167,0.0,Y,NEW ENGLAND AREA,Y
1036196,8.333333333,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
1036203,0.333333333,U,NORTH FLORIDA AREA,Y
1036209,0.0,N,SOUTHWEST AREA,N
1036217,0.0,U,DALLAS AREA,N
1036225,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1036230,0.0,U,CHICAGO AREA,N
1036241,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1036244,0.0,N,DALLAS AREA,Y
1036254,0.0,Y,PHILADELPHIA AREA,Y
1036275,0.0,Y,NEW YORK CITY AREA,Y
1036278,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1036313,0.0,U,GREAT LAKES AREA,Y
1036321,0.0,N,GREAT LAKES AREA,Y
1036349,0.0,U,NORTH FLORIDA AREA,Y
1036353,0.333333333,Y,CENTRAL-SOUTH TEXAS AREA,Y
1036355,3.666666667,N,NEW ENGLAND AREA,N
1036369,0.0,U,LOS ANGELES AREA,Y
1036373,0.0,U,SOUTHWEST AREA,Y
1036382,0.0,U,PHILADELPHIA AREA,Y
1036392,0.0,Y,ATLANTIC SOUTH AREA,Y
1036395,0.0,U,OHIO AREA,N
1036443,0.0,U,LOS ANGELES AREA,N
1036450,0.0,U,NEW YORK CITY AREA,Y
1036460,2.333333333,Y,PHILADELPHIA AREA,Y
1036461,2.666666667,Y,GREAT LAKES AREA,Y
1036464,0.0,Y,PHILADELPHIA AREA,N
1036470,0.0,U,SOUTH FLORIDA AREA,N
1036480,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1036483,12.33333333,N,NEW ENGLAND AREA,N
1036484,4.0,Y,PHILADELPHIA AREA,N
1036486,0.666666667,N,HOUSTON AREA,Y
1036489,0.0,N,DC-MARYLAND-VIRGINIA AREA,N
1036498,0.0,U,MIDWEST AREA,N
1036501,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1036515,1.0,U,GREAT LAKES AREA,Y
1036534,0.666666667,N,CALIFORNIA NORTH AREA,Y
1036535,0.333333333,U,MIDWEST AREA,N
1036536,7.333333333,N,NORTH FLORIDA AREA,Y
1036537,8.0,U,SOUTHWEST AREA,N
1036545,0.0,Y,GREAT LAKES AREA,Y
1036553,3.0,N,GREAT LAKES AREA,Y
1036572,0.0,U,HOUSTON AREA,Y
1036573,0.0,U,NEW ENGLAND AREA,Y
1036589,0.0,Y,LOS ANGELES AREA,Y
1036604,0.0,U,CALIFORNIA NORTH AREA,Y
1036609,5.666666667,Y,PHILADELPHIA AREA,N
1036625,0.0,Y,DALLAS AREA,N
1036628,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1036630,0.333333333,U,MIDWEST AREA,Y
1036667,0.0,U,NEW ENGLAND AREA,Y
1036669,0.0,U,LOS ANGELES AREA,
1036671,0.666666667,U,MIDWEST AREA,Y
1036680,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1036689,0.333333333,U,LOS ANGELES AREA,Y
1036699,1.0,N,SOUTHWEST AREA,Y
1036702,1.333333333,Y,SOUTHWEST AREA,Y
1036705,0.0,U,NEW YORK CITY AREA,Y
1036707,5.333333333,U,SOUTH FLORIDA AREA,N
1036711,0.0,U,GREAT LAKES AREA,Y
1036712,0.0,U,NEW ENGLAND AREA,Y
1036760,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1036762,0.333333333,U,NEW ENGLAND AREA,Y
1036765,1.0,U,ATLANTIC SOUTH AREA,N
1036770,0.0,U,LOS ANGELES AREA,Y
1036794,0.0,U,MIDWEST AREA,Y
1036796,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1036798,0.666666667,U,NEW YORK CITY AREA,Y
1036802,0.333333333,U,DALLAS AREA,Y
1036803,0.0,Y,SOUTHWEST AREA,Y
1036805,0.0,N,OHIO AREA,Y
1036810,0.0,U,NORTH FLORIDA AREA,Y
1036811,1.666666667,U,LOS ANGELES AREA,Y
1036822,0.0,U,TENNESSEE AREA,N
1036823,0.0,U,OHIO AREA,Y
1036825,0.0,U,LOS ANGELES AREA,Y
1036835,0.0,N,SOUTHWEST AREA,Y
1036838,1.333333333,U,DALLAS AREA,N
1036843,0.0,N,NEW YORK CITY AREA,Y
1036848,0.0,U,SOUTHWEST AREA,N
1036850,0.0,N,ATLANTIC SOUTH AREA,Y
1036854,2.333333333,U,PHILADELPHIA AREA,N
1036858,1.666666667,Y,MIDWEST AREA,Y
1036864,2.0,U,MIDWEST AREA,Y
1036868,0.0,U,MIDWEST AREA,N
1036871,0.0,U,PHILADELPHIA AREA,Y
1036875,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
1036910,1.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1036924,14.66666667,U,NORTH FLORIDA AREA,N
1036937,1.333333333,U,SOUTHWEST AREA,N
1036939,6.0,U,CALIFORNIA NORTH AREA,N
1036957,0.0,U,CALIFORNIA NORTH AREA,N
1036967,0.0,U,NEW YORK CITY AREA,Y
1036970,0.0,U,PHILADELPHIA AREA,N
1036973,0.0,U,NEW ENGLAND AREA,Y
1036979,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1036984,0.0,U,HOUSTON AREA,Y
1037003,0.0,U,NEW YORK CITY AREA,N
1037009,3.333333333,U,LOS ANGELES AREA,N
1037013,0.0,U,SOUTH FLORIDA AREA,Y
1037037,0.0,U,CALIFORNIA NORTH AREA,N
1037039,0.666666667,U,OHIO AREA,Y
1037049,3.0,U,HOUSTON AREA,Y
1037072,0.0,U,CALIFORNIA NORTH AREA,N
1037073,1.666666667,U,LOS ANGELES AREA,N
1037098,1.0,U,HOUSTON AREA,Y
1037099,0.333333333,U,ATLANTIC SOUTH AREA,Y
1037129,0.0,Y,NEW YORK CITY AREA,Y
1037137,0.0,Y,PHILADELPHIA AREA,Y
1037162,0.0,N,NEW YORK CITY AREA,Y
1037171,0.0,Y,MIDWEST AREA,Y
1037203,0.666666667,U,CALIFORNIA NORTH AREA,N
1037204,0.0,U,NEW YORK CITY AREA,Y
1037215,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1037223,0.0,Y,NORTH FLORIDA AREA,Y
1037235,1.666666667,U,CALIFORNIA NORTH AREA,N
1037237,2.333333333,N,NEW YORK CITY AREA,Y
1037242,7.0,U,MIDWEST AREA,N
1037257,0.0,Y,MIDWEST AREA,Y
1037262,0.0,U,MIDWEST AREA,Y
1037270,6.333333333,U,NORTH FLORIDA AREA,Y
1037271,1.333333333,N,CHICAGO AREA,Y
1037284,0.0,U,MIDWEST AREA,N
1037287,0.333333333,U,ATLANTIC SOUTH AREA,Y
1037296,5.666666667,Y,NEW YORK CITY AREA,Y
1037303,0.666666667,U,CALIFORNIA NORTH AREA,Y
1037309,0.0,N,HOUSTON AREA,Y
1037327,7.333333333,N,ATLANTIC SOUTH AREA,N
1037329,0.0,U,LOS ANGELES AREA,Y
1037330,0.0,U,ATLANTIC SOUTH AREA,N
1037335,0.0,U,CHICAGO AREA,Y
1037336,0.0,U,ATLANTIC SOUTH AREA,Y
1037354,0.0,U,OHIO AREA,Y
1037367,0.333333333,Y,NEW ENGLAND AREA,Y
1037379,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1037384,0.333333333,U,MIDWEST AREA,Y
1037386,1.333333333,U,MIDWEST AREA,Y
1037391,1.0,U,NEW YORK CITY AREA,Y
1037393,12.66666667,Y,PHILADELPHIA AREA,Y
1037397,3.666666667,Y,MIDWEST AREA,N
1037400,1.666666667,U,DALLAS AREA,Y
1037418,0.666666667,U,CALIFORNIA NORTH AREA,Y
1037448,0.0,U,NEW YORK CITY AREA,Y
1037464,7.0,U,GREAT LAKES AREA,N
1037466,0.0,U,SOUTHWEST AREA,N
1037467,3.333333333,U,NEW ENGLAND AREA,Y
1037487,2.0,U,ATLANTIC SOUTH AREA,Y
1037488,0.333333333,U,LOS ANGELES AREA,Y
1037490,0.666666667,N,MIDWEST AREA,Y
1037499,3.0,Y,NORTH FLORIDA AREA,Y
1037508,0.0,U,LOS ANGELES AREA,N
1037509,0.333333333,U,SOUTHWEST AREA,Y
1037528,0.333333333,U,LOS ANGELES AREA,Y
1037540,0.0,U,DALLAS AREA,Y
1037556,0.666666667,U,DALLAS AREA,Y
1037558,28.33333333,U,NEW YORK CITY AREA,Y
1037566,2.0,U,GREAT LAKES AREA,Y
1037576,0.0,N,MIDWEST AREA,Y
1037594,1.666666667,U,NEW YORK CITY AREA,N
1037598,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1037615,0.0,U,CALIFORNIA NORTH AREA,Y
1037617,17.66666667,Y,NEW YORK CITY AREA,N
1037622,7.0,N,MIDWEST AREA,Y
1037631,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1037640,2.333333333,U,NEW YORK CITY AREA,Y
1037657,0.0,U,NORTH FLORIDA AREA,Y
1037659,0.666666667,U,CHICAGO AREA,Y
1037661,2.333333333,U,HOUSTON AREA,N
